input_db,output_db,gain_reduction_db,threshold,ratio,knee,attack_ms,release_ms
-40.0,-43.29,3.29,-0.16,15.3,,,
-37.5,-42.06,4.56,-0.16,15.3,,,
-35.0,-42.0,7.0,-0.16,15.3,,,
-32.5,-43.05,10.55,-0.16,15.3,,,
-30.0,-44.73,14.73,-0.16,15.3,,,
-27.5,-45.99,18.49,-0.16,15.3,,,
-25.0,-46.81,21.81,-0.16,15.3,,,
-22.5,-47.33,24.83,-0.16,15.3,,,
-20.0,-47.65,27.65,-0.16,15.3,,,
-17.5,-47.82,30.32,-0.16,15.3,,,
-15.0,-47.89,32.89,-0.16,15.3,,,
-12.5,-47.89,35.39,-0.16,15.3,,,
-10.0,-47.84,37.84,-0.16,15.3,,,
-7.5,-47.75,40.25,-0.16,15.3,,,
-5.0,-47.63,42.63,-0.16,15.3,,,
-2.5,-47.47,44.97,-0.16,15.3,,,
0.0,-47.21,47.21,-0.16,15.3,,,
-60.0,-63.01,3.01,-0.16,16.2,,,
-57.5,-60.51,3.01,-0.16,16.2,,,
-55.0,-58.01,3.01,-0.16,16.2,,,
-52.5,-55.51,3.01,-0.16,16.2,,,
-50.0,-53.01,3.01,-0.16,16.2,,,
-47.5,-50.51,3.01,-0.16,16.2,,,
-45.0,-48.01,3.01,-0.16,16.2,,,
-42.5,-45.51,3.01,-0.16,16.2,,,
-40.0,-43.29,3.29,-0.16,16.2,,,
-37.5,-42.07,4.57,-0.16,16.2,,,
-35.0,-42.02,7.02,-0.16,16.2,,,
-32.5,-43.08,10.58,-0.16,16.2,,,
-30.0,-44.78,14.78,-0.16,16.2,,,
-27.5,-46.05,18.55,-0.16,16.2,,,
-25.0,-46.89,21.89,-0.16,16.2,,,
-22.5,-47.42,24.92,-0.16,16.2,,,
-20.0,-47.75,27.75,-0.16,16.2,,,
-17.5,-47.93,30.43,-0.16,16.2,,,
-15.0,-48.01,33.01,-0.16,16.2,,,
-12.5,-48.02,35.52,-0.16,16.2,,,
-10.0,-47.98,37.98,-0.16,16.2,,,
-7.5,-47.9,40.4,-0.16,16.2,,,
-5.0,-47.79,42.79,-0.16,16.2,,,
-2.5,-47.64,45.14,-0.16,16.2,,,
0.0,-47.39,47.39,-0.16,16.2,,,
-60.0,-63.01,3.01,-0.16,17.2,,,
-57.5,-60.51,3.01,-0.16,17.2,,,
-55.0,-58.01,3.01,-0.16,17.2,,,
-52.5,-55.51,3.01,-0.16,17.2,,,
-50.0,-53.01,3.01,-0.16,17.2,,,
-47.5,-50.51,3.01,-0.16,17.2,,,
-45.0,-48.01,3.01,-0.16,17.2,,,
-42.5,-45.51,3.01,-0.16,17.2,,,
-40.0,-43.29,3.29,-0.16,17.2,,,
-37.5,-42.08,4.58,-0.16,17.2,,,
-35.0,-42.03,7.03,-0.16,17.2,,,
-32.5,-43.11,10.61,-0.16,17.2,,,
-30.0,-44.82,14.82,-0.16,17.2,,,
-27.5,-46.11,18.61,-0.16,17.2,,,
-25.0,-46.96,21.96,-0.16,17.2,,,
-22.5,-47.51,25.01,-0.16,17.2,,,
-20.0,-47.84,27.84,-0.16,17.2,,,
-17.5,-48.03,30.53,-0.16,17.2,,,
-15.0,-48.12,33.12,-0.16,17.2,,,
-12.5,-48.14,35.64,-0.16,17.2,,,
-10.0,-48.11,38.11,-0.16,17.2,,,
-7.5,-48.04,40.54,-0.16,17.2,,,
-5.0,-47.94,42.94,-0.16,17.2,,,
-2.5,-47.8,45.3,-0.16,17.2,,,
0.0,-47.55,47.55,-0.16,17.2,,,
-60.0,-63.01,3.01,-0.16,18.1,,,
-57.5,-60.51,3.01,-0.16,18.1,,,
-55.0,-58.01,3.01,-0.16,18.1,,,
-52.5,-55.51,3.01,-0.16,18.1,,,
-50.0,-53.01,3.01,-0.16,18.1,,,
-47.5,-50.51,3.01,-0.16,18.1,,,
-45.0,-48.01,3.01,-0.16,18.1,,,
-42.5,-45.51,3.01,-0.16,18.1,,,
-40.0,-43.29,3.29,-0.16,18.1,,,
-37.5,-42.08,4.58,-0.16,18.1,,,
-35.0,-42.04,7.04,-0.16,18.1,,,
-32.5,-43.13,10.63,-0.16,18.1,,,
-30.0,-44.86,14.86,-0.16,18.1,,,
-27.5,-46.16,18.66,-0.16,18.1,,,
-25.0,-47.02,22.02,-0.16,18.1,,,
-22.5,-47.58,25.08,-0.16,18.1,,,
-20.0,-47.92,27.92,-0.16,18.1,,,
-17.5,-48.12,30.62,-0.16,18.1,,,
-15.0,-48.22,33.22,-0.16,18.1,,,
-12.5,-48.24,35.74,-0.16,18.1,,,
-10.0,-48.22,38.22,-0.16,18.1,,,
-7.5,-48.15,40.65,-0.16,18.1,,,
-5.0,-48.06,43.06,-0.16,18.1,,,
-2.5,-47.93,45.43,-0.16,18.1,,,
0.0,-47.69,47.69,-0.16,18.1,,,
-60.0,-63.01,3.01,-0.16,19.1,,,
-57.5,-60.51,3.01,-0.16,19.1,,,
-55.0,-58.01,3.01,-0.16,19.1,,,
-52.5,-55.51,3.01,-0.16,19.1,,,
-50.0,-53.01,3.01,-0.16,19.1,,,
-47.5,-50.51,3.01,-0.16,19.1,,,
-45.0,-48.01,3.01,-0.16,19.1,,,
-42.5,-45.51,3.01,-0.16,19.1,,,
-40.0,-43.29,3.29,-0.16,19.1,,,
-37.5,-42.09,4.59,-0.16,19.1,,,
-35.0,-42.05,7.05,-0.16,19.1,,,
-32.5,-43.15,10.65,-0.16,19.1,,,
-30.0,-44.89,14.89,-0.16,19.1,,,
-27.5,-46.2,18.7,-0.16,19.1,,,
-25.0,-47.07,22.07,-0.16,19.1,,,
-22.5,-47.64,25.14,-0.16,19.1,,,
-20.0,-47.99,27.99,-0.16,19.1,,,
-17.5,-48.19,30.69,-0.16,19.1,,,
-15.0,-48.3,33.3,-0.16,19.1,,,
-12.5,-48.33,35.83,-0.16,19.1,,,
-10.0,-48.31,38.31,-0.16,19.1,,,
-7.5,-48.26,40.76,-0.16,19.1,,,
-5.0,-48.17,43.17,-0.16,19.1,,,
-2.5,-48.04,45.54,-0.16,19.1,,,
0.0,-47.81,47.81,-0.16,19.1,,,
-60.0,-63.01,3.01,-0.16,20.0,,,
-57.5,-60.51,3.01,-0.16,20.0,,,
-55.0,-58.01,3.01,-0.16,20.0,,,
-52.5,-55.51,3.01,-0.16,20.0,,,
-50.0,-53.01,3.01,-0.16,20.0,,,
-47.5,-50.51,3.01,-0.16,20.0,,,
-45.0,-48.01,3.01,-0.16,20.0,,,
-42.5,-45.51,3.01,-0.16,20.0,,,
-40.0,-43.29,3.29,-0.16,20.0,,,
-37.5,-42.09,4.59,-0.16,20.0,,,
-35.0,-42.07,7.07,-0.16,20.0,,,
-32.5,-43.17,10.67,-0.16,20.0,,,
-30.0,-44.93,14.93,-0.16,20.0,,,
-27.5,-46.25,18.75,-0.16,20.0,,,
-25.0,-47.12,22.12,-0.16,20.0,,,
-22.5,-47.69,25.19,-0.16,20.0,,,
-20.0,-48.05,28.05,-0.16,20.0,,,
-17.5,-48.27,30.77,-0.16,20.0,,,
-15.0,-48.38,33.38,-0.16,20.0,,,
-12.5,-48.42,35.92,-0.16,20.0,,,
-10.0,-48.41,38.41,-0.16,20.0,,,
-7.5,-48.35,40.85,-0.16,20.0,,,
-5.0,-48.27,43.27,-0.16,20.0,,,
-2.5,-48.15,45.65,-0.16,20.0,,,
0.0,-47.93,47.93,-0.16,20.0,,,
-60.0,-63.01,3.01,0.05,2.0,,,
-57.5,-60.51,3.01,0.05,2.0,,,
-55.0,-58.01,3.01,0.05,2.0,,,
-52.5,-55.51,3.01,0.05,2.0,,,
-50.0,-53.01,3.01,0.05,2.0,,,
-47.5,-50.51,3.01,0.05,2.0,,,
-45.0,-48.01,3.01,0.05,2.0,,,
-42.5,-45.51,3.01,0.05,2.0,,,
-40.0,-43.01,3.01,0.05,2.0,,,
-37.5,-40.58,3.08,0.05,2.0,,,
-35.0,-38.72,3.72,0.05,2.0,,,
-32.5,-37.49,4.99,0.05,2.0,,,
-30.0,-36.79,6.79,0.05,2.0,,,
-27.5,-36.29,8.79,0.05,2.0,,,
-25.0,-35.58,10.58,0.05,2.0,,,
-22.5,-34.71,12.21,0.05,2.0,,,
-20.0,-33.73,13.73,0.05,2.0,,,
-17.5,-32.68,15.18,0.05,2.0,,,
-15.0,-31.57,16.57,0.05,2.0,,,
-12.5,-30.43,17.93,0.05,2.0,,,
-10.0,-29.26,19.26,0.05,2.0,,,
-7.5,-28.08,20.58,0.05,2.0,,,
-5.0,-26.87,21.87,0.05,2.0,,,
-2.5,-25.63,23.13,0.05,2.0,,,
0.0,-24.29,24.29,0.05,2.0,,,
-60.0,-63.01,3.01,0.05,3.0,,,
-57.5,-60.51,3.01,0.05,3.0,,,
-55.0,-58.01,3.01,0.05,3.0,,,
-52.5,-55.51,3.01,0.05,3.0,,,
-50.0,-53.01,3.01,0.05,3.0,,,
-47.5,-50.51,3.01,0.05,3.0,,,
-45.0,-48.01,3.01,0.05,3.0,,,
-42.5,-45.51,3.01,0.05,3.0,,,
-40.0,-43.01,3.01,0.05,3.0,,,
-37.5,-40.61,3.11,0.05,3.0,,,
-35.0,-38.94,3.94,0.05,3.0,,,
-32.5,-38.13,5.63,0.05,3.0,,,
-30.0,-38.02,8.02,0.05,3.0,,,
-27.5,-38.15,10.65,0.05,3.0,,,
-25.0,-38.02,13.02,0.05,3.0,,,
-22.5,-37.68,15.18,0.05,3.0,,,
-20.0,-37.19,17.19,0.05,3.0,,,
-17.5,-36.6,19.1,0.05,3.0,,,
-15.0,-35.94,20.94,0.05,3.0,,,
-12.5,-35.24,22.74,0.05,3.0,,,
-10.0,-34.5,24.5,0.05,3.0,,,
-7.5,-33.73,26.23,0.05,3.0,,,
-5.0,-32.94,27.94,0.05,3.0,,,
-2.5,-32.11,29.61,0.05,3.0,,,
0.0,-31.18,31.18,0.05,3.0,,,
-60.0,-63.01,3.01,0.05,3.9,,,
-57.5,-60.51,3.01,0.05,3.9,,,
-55.0,-58.01,3.01,0.05,3.9,,,
-52.5,-55.51,3.01,0.05,3.9,,,
-50.0,-53.01,3.01,0.05,3.9,,,
-47.5,-50.51,3.01,0.05,3.9,,,
-45.0,-48.01,3.01,0.05,3.9,,,
-42.5,-45.51,3.01,0.05,3.9,,,
-40.0,-43.01,3.01,0.05,3.9,,,
-37.5,-40.62,3.12,0.05,3.9,,,
-35.0,-39.06,4.06,0.05,3.9,,,
-32.5,-38.45,5.95,0.05,3.9,,,
-30.0,-38.63,8.63,0.05,3.9,,,
-27.5,-39.09,11.59,0.05,3.9,,,
-25.0,-39.25,14.25,0.05,3.9,,,
-22.5,-39.17,16.67,0.05,3.9,,,
-20.0,-38.92,18.92,0.05,3.9,,,
-17.5,-38.56,21.06,0.05,3.9,,,
-15.0,-38.13,23.13,0.05,3.9,,,
-12.5,-37.63,25.13,0.05,3.9,,,
-10.0,-37.1,27.1,0.05,3.9,,,
-7.5,-36.54,29.04,0.05,3.9,,,
-5.0,-35.95,30.95,0.05,3.9,,,
-2.5,-35.33,32.83,0.05,3.9,,,
0.0,-34.6,34.6,0.05,3.9,,,
-60.0,-63.01,3.01,0.05,4.8,,,
-57.5,-60.51,3.01,0.05,4.8,,,
-55.0,-58.01,3.01,0.05,4.8,,,
-52.5,-55.51,3.01,0.05,4.8,,,
-50.0,-53.01,3.01,0.05,4.8,,,
-47.5,-50.51,3.01,0.05,4.8,,,
-45.0,-48.01,3.01,0.05,4.8,,,
-42.5,-45.51,3.01,0.05,4.8,,,
-40.0,-43.01,3.01,0.05,4.8,,,
-37.5,-40.63,3.13,0.05,4.8,,,
-35.0,-39.13,4.13,0.05,4.8,,,
-32.5,-38.65,6.15,0.05,4.8,,,
-30.0,-39.01,9.01,0.05,4.8,,,
-27.5,-39.67,12.17,0.05,4.8,,,
-25.0,-40.01,15.01,0.05,4.8,,,
-22.5,-40.09,17.59,0.05,4.8,,,
-20.0,-39.99,19.99,0.05,4.8,,,
-17.5,-39.78,22.28,0.05,4.8,,,
-15.0,-39.48,24.48,0.05,4.8,,,
-12.5,-39.12,26.62,0.05,4.8,,,
-10.0,-38.72,28.72,0.05,4.8,,,
-7.5,-38.29,30.79,0.05,4.8,,,
-5.0,-37.83,32.83,0.05,4.8,,,
-2.5,-37.33,34.83,0.05,4.8,,,
0.0,-36.73,36.73,0.05,4.8,,,
-60.0,-63.01,3.01,0.05,5.8,,,
-57.5,-60.51,3.01,0.05,5.8,,,
-55.0,-58.01,3.01,0.05,5.8,,,
-52.5,-55.51,3.01,0.05,5.8,,,
-50.0,-53.01,3.01,0.05,5.8,,,
-47.5,-50.51,3.01,0.05,5.8,,,
-45.0,-48.01,3.01,0.05,5.8,,,
-42.5,-45.51,3.01,0.05,5.8,,,
-40.0,-43.01,3.01,0.05,5.8,,,
-37.5,-40.63,3.13,0.05,5.8,,,
-35.0,-39.18,4.18,0.05,5.8,,,
-32.5,-38.78,6.28,0.05,5.8,,,
-30.0,-39.27,9.27,0.05,5.8,,,
-27.5,-40.06,12.56,0.05,5.8,,,
-25.0,-40.52,15.52,0.05,5.8,,,
-22.5,-40.71,18.21,0.05,5.8,,,
-20.0,-40.72,20.72,0.05,5.8,,,
-17.5,-40.6,23.1,0.05,5.8,,,
-15.0,-40.39,25.39,0.05,5.8,,,
-12.5,-40.12,27.62,0.05,5.8,,,
-10.0,-39.81,29.81,0.05,5.8,,,
-7.5,-39.46,31.96,0.05,5.8,,,
-5.0,-39.08,34.08,0.05,5.8,,,
-2.5,-38.67,36.17,0.05,5.8,,,
0.0,-38.15,38.15,0.05,5.8,,,
-60.0,-63.01,3.01,0.05,6.7,,,
-57.5,-60.51,3.01,0.05,6.7,,,
-55.0,-58.01,3.01,0.05,6.7,,,
-52.5,-55.51,3.01,0.05,6.7,,,
-50.0,-53.01,3.01,0.05,6.7,,,
-47.5,-50.51,3.01,0.05,6.7,,,
-45.0,-48.01,3.01,0.05,6.7,,,
-42.5,-45.51,3.01,0.05,6.7,,,
-40.0,-43.01,3.01,0.05,6.7,,,
-37.5,-40.64,3.14,0.05,6.7,,,
-35.0,-39.21,4.21,0.05,6.7,,,
-32.5,-38.88,6.38,0.05,6.7,,,
-30.0,-39.45,9.45,0.05,6.7,,,
-27.5,-40.34,12.84,0.05,6.7,,,
-25.0,-40.89,15.89,0.05,6.7,,,
-22.5,-41.16,18.66,0.05,6.7,,,
-20.0,-41.23,21.23,0.05,6.7,,,
-17.5,-41.18,23.68,0.05,6.7,,,
-15.0,-41.04,26.04,0.05,6.7,,,
-12.5,-40.84,28.34,0.05,6.7,,,
-10.0,-40.58,30.58,0.05,6.7,,,
-7.5,-40.3,32.8,0.05,6.7,,,
-5.0,-39.98,34.98,0.05,6.7,,,
-2.5,-39.63,37.13,0.05,6.7,,,
0.0,-39.17,39.17,0.05,6.7,,,
-60.0,-63.01,3.01,0.05,7.7,,,
-57.5,-60.51,3.01,0.05,7.7,,,
-55.0,-58.01,3.01,0.05,7.7,,,
-52.5,-55.51,3.01,0.05,7.7,,,
-50.0,-53.01,3.01,0.05,7.7,,,
-47.5,-50.51,3.01,0.05,7.7,,,
-45.0,-48.01,3.01,0.05,7.7,,,
-42.5,-45.51,3.01,0.05,7.7,,,
-40.0,-43.01,3.01,0.05,7.7,,,
-37.5,-40.64,3.14,0.05,7.7,,,
-35.0,-39.24,4.24,0.05,7.7,,,
-32.5,-38.95,6.45,0.05,7.7,,,
-30.0,-39.59,9.59,0.05,7.7,,,
-27.5,-40.56,13.06,0.05,7.7,,,
-25.0,-41.17,16.17,0.05,7.7,,,
-22.5,-41.49,18.99,0.05,7.7,,,
-20.0,-41.63,21.63,0.05,7.7,,,
-17.5,-41.63,24.13,0.05,7.7,,,
-15.0,-41.54,26.54,0.05,7.7,,,
-12.5,-41.38,28.88,0.05,7.7,,,
-10.0,-41.17,31.17,0.05,7.7,,,
-7.5,-40.93,33.43,0.05,7.7,,,
-5.0,-40.66,35.66,0.05,7.7,,,
-2.5,-40.36,37.86,0.05,7.7,,,
0.0,-39.94,39.94,0.05,7.7,,,
-60.0,-63.01,3.01,0.05,8.6,,,
-57.5,-60.51,3.01,0.05,8.6,,,
-55.0,-58.01,3.01,0.05,8.6,,,
-52.5,-55.51,3.01,0.05,8.6,,,
-50.0,-53.01,3.01,0.05,8.6,,,
-47.5,-50.51,3.01,0.05,8.6,,,
-45.0,-48.01,3.01,0.05,8.6,,,
-42.5,-45.51,3.01,0.05,8.6,,,
-40.0,-43.01,3.01,0.05,8.6,,,
-37.5,-40.64,3.14,0.05,8.6,,,
-35.0,-39.26,4.26,0.05,8.6,,,
-32.5,-39.0,6.5,0.05,8.6,,,
-30.0,-39.7,9.7,0.05,8.6,,,
-27.5,-40.72,13.22,0.05,8.6,,,
-25.0,-41.38,16.38,0.05,8.6,,,
-22.5,-41.75,19.25,0.05,8.6,,,
-20.0,-41.92,21.92,0.05,8.6,,,
-17.5,-41.96,24.46,0.05,8.6,,,
-15.0,-41.91,26.91,0.05,8.6,,,
-12.5,-41.79,29.29,0.05,8.6,,,
-10.0,-41.62,31.62,0.05,8.6,,,
-7.5,-41.41,33.91,0.05,8.6,,,
-5.0,-41.18,36.18,0.05,8.6,,,
-2.5,-40.91,38.41,0.05,8.6,,,
0.0,-40.53,40.53,0.05,8.6,,,
-60.0,-63.01,3.01,0.05,9.6,,,
-57.5,-60.51,3.01,0.05,9.6,,,
-55.0,-58.01,3.01,0.05,9.6,,,
-52.5,-55.51,3.01,0.05,9.6,,,
-50.0,-53.01,3.01,0.05,9.6,,,
-47.5,-50.51,3.01,0.05,9.6,,,
-45.0,-48.01,3.01,0.05,9.6,,,
-42.5,-45.51,3.01,0.05,9.6,,,
-40.0,-43.01,3.01,0.05,9.6,,,
-37.5,-40.64,3.14,0.05,9.6,,,
-35.0,-39.27,4.27,0.05,9.6,,,
-32.5,-39.05,6.55,0.05,9.6,,,
-30.0,-39.79,9.79,0.05,9.6,,,
-27.5,-40.85,13.35,0.05,9.6,,,
-25.0,-41.56,16.56,0.05,9.6,,,
-22.5,-41.97,19.47,0.05,9.6,,,
-20.0,-42.17,22.17,0.05,9.6,,,
-17.5,-42.25,24.75,0.05,9.6,,,
-15.0,-42.23,27.23,0.05,9.6,,,
-12.5,-42.14,29.64,0.05,9.6,,,
-10.0,-42.0,32.0,0.05,9.6,,,
-7.5,-41.82,34.32,0.05,9.6,,,
-5.0,-41.61,36.61,0.05,9.6,,,
-2.5,-41.37,38.87,0.05,9.6,,,
0.0,-41.02,41.02,0.05,9.6,,,
-60.0,-63.01,3.01,0.05,10.5,,,
-57.5,-60.51,3.01,0.05,10.5,,,
-55.0,-58.01,3.01,0.05,10.5,,,
-52.5,-55.51,3.01,0.05,10.5,,,
-50.0,-53.01,3.01,0.05,10.5,,,
-47.5,-50.51,3.01,0.05,10.5,,,
-45.0,-48.01,3.01,0.05,10.5,,,
-42.5,-45.51,3.01,0.05,10.5,,,
-40.0,-43.01,3.01,0.05,10.5,,,
-37.5,-40.64,3.14,0.05,10.5,,,
-35.0,-39.29,4.29,0.05,10.5,,,
-32.5,-39.09,6.59,0.05,10.5,,,
-30.0,-39.86,9.86,0.05,10.5,,,
-27.5,-40.96,13.46,0.05,10.5,,,
-25.0,-41.69,16.69,0.05,10.5,,,
-22.5,-42.13,19.63,0.05,10.5,,,
-20.0,-42.37,22.37,0.05,10.5,,,
-17.5,-42.47,24.97,0.05,10.5,,,
-15.0,-42.47,27.47,0.05,10.5,,,
-12.5,-42.4,29.9,0.05,10.5,,,
-10.0,-42.29,32.29,0.05,10.5,,,
-7.5,-42.13,34.63,0.05,10.5,,,
-5.0,-41.95,36.95,0.05,10.5,,,
-2.5,-41.73,39.23,0.05,10.5,,,
0.0,-41.4,41.4,0.05,10.5,,,
-60.0,-63.01,3.01,0.05,11.5,,,
-57.5,-60.51,3.01,0.05,11.5,,,
-55.0,-58.01,3.01,0.05,11.5,,,
-52.5,-55.51,3.01,0.05,11.5,,,
-50.0,-53.01,3.01,0.05,11.5,,,
-47.5,-50.51,3.01,0.05,11.5,,,
-45.0,-48.01,3.01,0.05,11.5,,,
-42.5,-45.51,3.01,0.05,11.5,,,
-40.0,-43.01,3.01,0.05,11.5,,,
-37.5,-40.65,3.15,0.05,11.5,,,
-35.0,-39.3,4.3,0.05,11.5,,,
-32.5,-39.12,6.62,0.05,11.5,,,
-30.0,-39.91,9.91,0.05,11.5,,,
-27.5,-41.05,13.55,0.05,11.5,,,
-25.0,-41.81,16.81,0.05,11.5,,,
-22.5,-42.27,19.77,0.05,11.5,,,
-20.0,-42.53,22.53,0.05,11.5,,,
-17.5,-42.65,25.15,0.05,11.5,,,
-15.0,-42.68,27.68,0.05,11.5,,,
-12.5,-42.63,30.13,0.05,11.5,,,
-10.0,-42.53,32.53,0.05,11.5,,,
-7.5,-42.4,34.9,0.05,11.5,,,
-5.0,-42.24,37.24,0.05,11.5,,,
-2.5,-42.04,39.54,0.05,11.5,,,
0.0,-41.73,41.73,0.05,11.5,,,
-60.0,-63.01,3.01,0.05,12.4,,,
-57.5,-60.51,3.01,0.05,12.4,,,
-55.0,-58.01,3.01,0.05,12.4,,,
-52.5,-55.51,3.01,0.05,12.4,,,
-50.0,-53.01,3.01,0.05,12.4,,,
-47.5,-50.51,3.01,0.05,12.4,,,
-45.0,-48.01,3.01,0.05,12.4,,,
-42.5,-45.51,3.01,0.05,12.4,,,
-40.0,-43.01,3.01,0.05,12.4,,,
-37.5,-40.65,3.15,0.05,12.4,,,
-35.0,-39.31,4.31,0.05,12.4,,,
-32.5,-39.14,6.64,0.05,12.4,,,
-30.0,-39.96,9.96,0.05,12.4,,,
-27.5,-41.13,13.63,0.05,12.4,,,
-25.0,-41.91,16.91,0.05,12.4,,,
-22.5,-42.4,19.9,0.05,12.4,,,
-20.0,-42.67,22.67,0.05,12.4,,,
-17.5,-42.81,25.31,0.05,12.4,,,
-15.0,-42.86,27.86,0.05,12.4,,,
-12.5,-42.83,30.33,0.05,12.4,,,
-10.0,-42.75,32.75,0.05,12.4,,,
-7.5,-42.63,35.13,0.05,12.4,,,
-5.0,-42.48,37.48,0.05,12.4,,,
-2.5,-42.3,39.8,0.05,12.4,,,
0.0,-42.01,42.01,0.05,12.4,,,
-60.0,-63.01,3.01,0.05,13.4,,,
-57.5,-60.51,3.01,0.05,13.4,,,
-55.0,-58.01,3.01,0.05,13.4,,,
-52.5,-55.51,3.01,0.05,13.4,,,
-50.0,-53.01,3.01,0.05,13.4,,,
-47.5,-50.51,3.01,0.05,13.4,,,
-45.0,-48.01,3.01,0.05,13.4,,,
-42.5,-45.51,3.01,0.05,13.4,,,
-40.0,-43.01,3.01,0.05,13.4,,,
-37.5,-40.65,3.15,0.05,13.4,,,
-35.0,-39.32,4.32,0.05,13.4,,,
-32.5,-39.17,6.67,0.05,13.4,,,
-30.0,-40.01,10.01,0.05,13.4,,,
-27.5,-41.19,13.69,0.05,13.4,,,
-25.0,-42.0,17.0,0.05,13.4,,,
-22.5,-42.5,20.0,0.05,13.4,,,
-20.0,-42.8,22.8,0.05,13.4,,,
-17.5,-42.96,25.46,0.05,13.4,,,
-15.0,-43.01,28.01,0.05,13.4,,,
-12.5,-43.0,30.5,0.05,13.4,,,
-10.0,-42.94,32.94,0.05,13.4,,,
-7.5,-42.83,35.33,0.05,13.4,,,
-5.0,-42.7,37.7,0.05,13.4,,,
-2.5,-42.53,40.03,0.05,13.4,,,
0.0,-42.25,42.25,0.05,13.4,,,
-60.0,-63.01,3.01,0.05,14.3,,,
-57.5,-60.51,3.01,0.05,14.3,,,
-55.0,-58.01,3.01,0.05,14.3,,,
-52.5,-55.51,3.01,0.05,14.3,,,
-50.0,-53.01,3.01,0.05,14.3,,,
-47.5,-50.51,3.01,0.05,14.3,,,
-45.0,-48.01,3.01,0.05,14.3,,,
-42.5,-45.51,3.01,0.05,14.3,,,
-40.0,-43.01,3.01,0.05,14.3,,,
-37.5,-40.65,3.15,0.05,14.3,,,
-35.0,-39.32,4.32,0.05,14.3,,,
-32.5,-39.19,6.69,0.05,14.3,,,
-30.0,-40.05,10.05,0.05,14.3,,,
-27.5,-41.25,13.75,0.05,14.3,,,
-25.0,-42.07,17.07,0.05,14.3,,,
-22.5,-42.59,20.09,0.05,14.3,,,
-20.0,-42.9,22.9,0.05,14.3,,,
-17.5,-43.07,25.57,0.05,14.3,,,
-15.0,-43.14,28.14,0.05,14.3,,,
-12.5,-43.14,30.64,0.05,14.3,,,
-10.0,-43.09,33.09,0.05,14.3,,,
-7.5,-43.0,35.5,0.05,14.3,,,
-5.0,-42.88,37.88,0.05,14.3,,,
-2.5,-42.72,40.22,0.05,14.3,,,
0.0,-42.45,42.45,0.05,14.3,,,
-60.0,-63.01,3.01,0.05,15.3,,,
-57.5,-60.51,3.01,0.05,15.3,,,
-55.0,-58.01,3.01,0.05,15.3,,,
-52.5,-55.51,3.01,0.05,15.3,,,
-50.0,-53.01,3.01,0.05,15.3,,,
-47.5,-50.51,3.01,0.05,15.3,,,
-45.0,-48.01,3.01,0.05,15.3,,,
-42.5,-45.51,3.01,0.05,15.3,,,
-40.0,-43.01,3.01,0.05,15.3,,,
-37.5,-40.65,3.15,0.05,15.3,,,
-35.0,-39.33,4.33,0.05,15.3,,,
-32.5,-39.2,6.7,0.05,15.3,,,
-30.0,-40.08,10.08,0.05,15.3,,,
-27.5,-41.3,13.8,0.05,15.3,,,
-25.0,-42.14,17.14,0.05,15.3,,,
-22.5,-42.67,20.17,0.05,15.3,,,
-20.0,-42.99,22.99,0.05,15.3,,,
-17.5,-43.17,25.67,0.05,15.3,,,
-15.0,-43.26,28.26,0.05,15.3,,,
-12.5,-43.27,30.77,0.05,15.3,,,
-10.0,-43.22,33.22,0.05,15.3,,,
-7.5,-43.14,35.64,0.05,15.3,,,
-5.0,-43.03,38.03,0.05,15.3,,,
-2.5,-42.88,40.38,0.05,15.3,,,
0.0,-42.63,42.63,0.05,15.3,,,
-60.0,-63.01,3.01,0.05,16.2,,,
-57.5,-60.51,3.01,0.05,16.2,,,
-55.0,-58.01,3.01,0.05,16.2,,,
-52.5,-55.51,3.01,0.05,16.2,,,
-50.0,-53.01,3.01,0.05,16.2,,,
-47.5,-50.51,3.01,0.05,16.2,,,
-45.0,-48.01,3.01,0.05,16.2,,,
-42.5,-45.51,3.01,0.05,16.2,,,
-40.0,-43.01,3.01,0.05,16.2,,,
-37.5,-40.65,3.15,0.05,16.2,,,
-35.0,-39.33,4.33,0.05,16.2,,,
-32.5,-39.22,6.72,0.05,16.2,,,
-30.0,-40.11,10.11,0.05,16.2,,,
-27.5,-41.34,13.84,0.05,16.2,,,
-25.0,-42.19,17.19,0.05,16.2,,,
-22.5,-42.74,20.24,0.05,16.2,,,
-20.0,-43.07,23.07,0.05,16.2,,,
-17.5,-43.27,25.77,0.05,16.2,,,
-15.0,-43.36,28.36,0.05,16.2,,,
-12.5,-43.38,30.88,0.05,16.2,,,
-10.0,-43.35,33.35,0.05,16.2,,,
-7.5,-43.28,35.78,0.05,16.2,,,
-5.0,-43.17,38.17,0.05,16.2,,,
-2.5,-43.04,40.54,0.05,16.2,,,
0.0,-42.79,42.79,0.05,16.2,,,
-60.0,-63.01,3.01,0.05,17.2,,,
-57.5,-60.51,3.01,0.05,17.2,,,
-55.0,-58.01,3.01,0.05,17.2,,,
-52.5,-55.51,3.01,0.05,17.2,,,
-50.0,-53.01,3.01,0.05,17.2,,,
-47.5,-50.51,3.01,0.05,17.2,,,
-45.0,-48.01,3.01,0.05,17.2,,,
-42.5,-45.51,3.01,0.05,17.2,,,
-40.0,-43.01,3.01,0.05,17.2,,,
-37.5,-40.65,3.15,0.05,17.2,,,
-35.0,-39.34,4.34,0.05,17.2,,,
